WeekEnding,HB,AgeGroup,Sex,NumberAttendances,Average20182019
20220403,S92000003,85 and over,All,1360,1204
20220403,S92000003,All ages,All,24623,26858
20220403,S92000003,All ages,Female,11925,12805.5
20220403,S92000003,All ages,Male,12345,13375.5
20220410,S08000015,Under 5,All,173,212
20220410,S08000015,5 - 14,All,143,167.5
20220410,S08000015,15 - 44,All,538,728.5
20220410,S08000015,45 - 64,All,364,488
20220410,S08000015,65 - 74,All,166,217.5
20220410,S08000015,75 - 84,All,187,197
20220410,S08000015,85 and over,All,89,101.5
20220410,S08000015,All ages,All,1665,2120.5
20220410,S08000015,All ages,Female,793,1048.5
20220410,S08000015,All ages,Male,867,1063.5
20220410,S08000016,Under 5,All,30,35.5
20220410,S08000016,5 - 14,All,28,31.5
20220410,S08000016,15 - 44,All,127,179.5
20220410,S08000016,45 - 64,All,123,146
20220410,S08000016,65 - 74,All,80,77.5
20220410,S08000016,75 - 84,All,73,73
20220410,S08000016,85 and over,All,68,45
20220410,S08000016,All ages,All,540,591
20220410,S08000016,All ages,Female,248,293.5
20220410,S08000016,All ages,Male,281,294.5
20220410,S08000017,Under 5,All,66,77.5
20220410,S08000017,5 - 14,All,60,88.5
20220410,S08000017,15 - 44,All,312,286
20220410,S08000017,45 - 64,All,195,193
20220410,S08000017,65 - 74,All,103,99.5
20220410,S08000017,75 - 84,All,88,85.5
20220410,S08000017,85 and over,All,60,45.5
20220410,S08000017,All ages,All,899,875.5
20220410,S08000017,All ages,Female,432,424.5
20220410,S08000017,All ages,Male,452,451
20220410,S08000019,Under 5,All,103,92.5
20220410,S08000019,5 - 14,All,60,69.5
20220410,S08000019,15 - 44,All,391,425
20220410,S08000019,45 - 64,All,249,313.5
20220410,S08000019,65 - 74,All,112,122
20220410,S08000019,75 - 84,All,115,115
20220410,S08000019,85 and over,All,62,66.5
20220410,S08000019,All ages,All,1095,1217.5
20220410,S08000019,All ages,Female,556,579.5
20220410,S08000019,All ages,Male,536,624.5
20220410,S08000020,Under 5,All,150,152
20220410,S08000020,5 - 14,All,119,163
20220410,S08000020,15 - 44,All,519,649
20220410,S08000020,45 - 64,All,370,390
20220410,S08000020,65 - 74,All,193,161.5
20220410,S08000020,75 - 84,All,166,136.5
20220410,S08000020,85 and over,All,91,97.5
20220410,S08000020,All ages,All,1642,1803
20220410,S08000020,All ages,Female,788,827
20220410,S08000020,All ages,Male,820,922.5
20220410,S08000022,Under 5,All,72,55
20220410,S08000022,5 - 14,All,70,85
20220410,S08000022,15 - 44,All,323,383
20220410,S08000022,45 - 64,All,262,264
20220410,S08000022,65 - 74,All,106,102.5
20220410,S08000022,75 - 84,All,117,90.5
20220410,S08000022,85 and over,All,61,57
20220410,S08000022,All ages,All,1101,1125.5
20220410,S08000022,All ages,Female,510,508.5
20220410,S08000022,All ages,Male,501,528.5
20220410,S08000024,Under 5,All,637,620
20220410,S08000024,5 - 14,All,581,472
20220410,S08000024,15 - 44,All,1468,1454.5
20220410,S08000024,45 - 64,All,763,832.5
20220410,S08000024,65 - 74,All,319,318
20220410,S08000024,75 - 84,All,298,296.5
20220410,S08000024,85 and over,All,201,179
20220410,S08000024,All ages,All,4388,4358
20220410,S08000024,All ages,Female,2153,2089
20220410,S08000024,All ages,Male,2114,2083.5
20220410,S08000025,Under 5,All,6,9.5
20220410,S08000025,5 - 14,All,6,8
20220410,S08000025,15 - 44,All,24,33
20220410,S08000025,45 - 64,All,24,28.5
20220410,S08000025,65 - 74,All,10,12.5
20220410,S08000025,75 - 84,All,12,17
20220410,S08000025,All ages,All,90,118
20220410,S08000025,All ages,Female,45,53
20220410,S08000025,All ages,Male,40,61
20220410,S08000026,Under 5,All,9,8
20220410,S08000026,5 - 14,All,11,12
20220410,S08000026,15 - 44,All,52,39
20220410,S08000026,45 - 64,All,26,35.5
20220410,S08000026,65 - 74,All,10,17
20220410,S08000026,75 - 84,All,18,15
20220410,S08000026,85 and over,All,6,7
20220410,S08000026,All ages,All,139,137.5
20220410,S08000026,All ages,Female,57,69
20220410,S08000026,All ages,Male,75,64.5
20220410,S08000028,Under 5,All,7,8.5
20220410,S08000028,15 - 44,All,23,44.5
20220410,S08000028,45 - 64,All,24,31
20220410,S08000028,65 - 74,All,12,13.5
20220410,S08000028,75 - 84,All,17,15.5
20220410,S08000028,85 and over,All,6,10.5
20220410,S08000028,All ages,All,97,136
20220410,S08000028,All ages,Female,45,60.5
20220410,S08000028,All ages,Male,48,69.5
20220410,S08000029,Under 5,All,124,101
20220410,S08000029,5 - 14,All,80,90
20220410,S08000029,15 - 44,All,417,451
20220410,S08000029,45 - 64,All,274,289
20220410,S08000029,65 - 74,All,127,135
20220410,S08000029,75 - 84,All,119,110.5
20220410,S08000029,85 and over,All,65,72
20220410,S08000029,All ages,All,1206,1255.5
20220410,S08000029,All ages,Female,574,622
20220410,S08000029,All ages,Male,632,626.5
20220410,S08000030,Under 5,All,165,100
20220410,S08000030,5 - 14,All,117,109.5
20220410,S08000030,15 - 44,All,604,549
20220410,S08000030,45 - 64,All,306,293
20220410,S08000030,65 - 74,All,126,129.5
20220410,S08000030,75 - 84,All,123,138
20220410,S08000030,85 and over,All,77,67
20220410,S08000030,All ages,All,1526,1386
20220410,S08000030,All ages,Female,737,666
20220410,S08000030,All ages,Male,781,720
20220410,S08000031,Under 5,All,768,801.5
20220410,S08000031,5 - 14,All,501,515.5
20220410,S08000031,15 - 44,All,2090,2523.5
20220410,S08000031,45 - 64,All,1225,1482
20220410,S08000031,65 - 74,All,494,583.5
20220410,S08000031,75 - 84,All,451,538.5
20220410,S08000031,85 and over,All,290,322.5
20220410,S08000031,All ages,All,5854,6775.5
20220410,S08000031,All ages,Female,2867,3344
20220410,S08000031,All ages,Male,2952,3423
20220410,S08000032,Under 5,All,220,228.5
20220410,S08000032,5 - 14,All,214,212
20220410,S08000032,15 - 44,All,1211,1382
20220410,S08000032,45 - 64,All,905,1028.5
20220410,S08000032,65 - 74,All,401,418.5
20220410,S08000032,75 - 84,All,382,409
20220410,S08000032,85 and over,All,183,201.5
20220410,S08000032,All ages,All,3546,3917.5
20220410,S08000032,All ages,Female,1802,1972
20220410,S08000032,All ages,Male,1714,1908
20220410,S92000003,Under 5,All,2530,2501.5
20220410,S92000003,5 - 14,All,1994,2030.5
20220410,S92000003,15 - 44,All,8099,9127.5
20220410,S92000003,45 - 64,All,5110,5814.5
20220410,S92000003,65 - 74,All,2259,2408
20220410,S92000003,75 - 84,All,2166,2237.5
20220410,S92000003,85 and over,All,1262,1278
20220410,S92000003,All ages,All,23788,25817
20220410,S92000003,All ages,Female,11607,12557
20220410,S92000003,All ages,Male,11813,12840.5
20220417,S08000015,Under 5,All,128,202.5
20220417,S08000015,5 - 14,All,156,217.5
20220417,S08000015,15 - 44,All,497,749
20220417,S08000015,45 - 64,All,375,483.5
20220417,S08000015,65 - 74,All,181,218.5
20220417,S08000015,75 - 84,All,157,193.5
20220417,S08000015,85 and over,All,96,113
20220417,S08000015,All ages,All,1606,2191.5
20220417,S08000015,All ages,Female,792,1094.5
20220417,S08000015,All ages,Male,798,1083
20220417,S08000016,Under 5,All,32,27.5
20220417,S08000016,5 - 14,All,30,45.5
20220417,S08000016,15 - 44,All,157,183.5
20220417,S08000016,45 - 64,All,106,137.5
20220417,S08000016,65 - 74,All,77,76
20220417,S08000016,75 - 84,All,71,77
20220417,S08000016,85 and over,All,74,46
20220417,S08000016,All ages,All,557,594.5
20220417,S08000016,All ages,Female,287,288
20220417,S08000016,All ages,Male,260,305
20220417,S08000017,Under 5,All,58,77
20220417,S08000017,5 - 14,All,66,81
20220417,S08000017,15 - 44,All,261,327.5
20220417,S08000017,45 - 64,All,180,205
20220417,S08000017,65 - 74,All,98,106
20220417,S08000017,75 - 84,All,93,107
20220417,S08000017,85 and over,All,50,47.5
20220417,S08000017,All ages,All,829,951.5
20220417,S08000017,All ages,Female,416,464
20220417,S08000017,All ages,Male,390,487
20220417,S08000019,Under 5,All,85,94.5
20220417,S08000019,5 - 14,All,69,85
20220417,S08000019,15 - 44,All,396,441
20220417,S08000019,45 - 64,All,249,281.5
20220417,S08000019,65 - 74,All,99,126.5
20220417,S08000019,75 - 84,All,115,112
20220417,S08000019,85 and over,All,70,57
20220417,S08000019,All ages,All,1089,1211.5
20220417,S08000019,All ages,Female,542,578.5
20220417,S08000019,All ages,Male,541,619
20220417,S08000020,Under 5,All,151,161
20220417,S08000020,5 - 14,All,152,183.5
20220417,S08000020,15 - 44,All,595,682
20220417,S08000020,45 - 64,All,333,376.5
20220417,S08000020,65 - 74,All,168,161
20220417,S08000020,75 - 84,All,172,148
20220417,S08000020,85 and over,All,103,89
20220417,S08000020,All ages,All,1732,1861.5
20220417,S08000020,All ages,Female,791,837.5
20220417,S08000020,All ages,Male,883,963.5
20220417,S08000022,Under 5,All,69,80.5
20220417,S08000022,5 - 14,All,86,97
20220417,S08000022,15 - 44,All,387,401.5
20220417,S08000022,45 - 64,All,248,248.5
20220417,S08000022,65 - 74,All,141,119.5
20220417,S08000022,75 - 84,All,137,97
20220417,S08000022,85 and over,All,61,53.5
20220417,S08000022,All ages,All,1247,1174
20220417,S08000022,All ages,Female,536,518.5
20220417,S08000022,All ages,Male,593,579
20220417,S08000024,Under 5,All,628,576
20220417,S08000024,5 - 14,All,453,450
20220417,S08000024,15 - 44,All,1378,1373
20220417,S08000024,45 - 64,All,754,812.5
20220417,S08000024,65 - 74,All,336,300.5
20220417,S08000024,75 - 84,All,306,283.5
20220417,S08000024,85 and over,All,181,180
20220417,S08000024,All ages,All,4207,4144.5
20220417,S08000024,All ages,Female,1986,1990.5
20220417,S08000024,All ages,Male,2050,1985
20220417,S08000025,Under 5,All,10,5
20220417,S08000025,5 - 14,All,12,8
20220417,S08000025,15 - 44,All,34,46.5
20220417,S08000025,45 - 64,All,23,27
20220417,S08000025,65 - 74,All,16,18
20220417,S08000025,75 - 84,All,15,15
20220417,S08000025,85 and over,All,12,7.5
20220417,S08000025,All ages,All,126,132.5
20220417,S08000025,All ages,Female,58,55
20220417,S08000025,All ages,Male,64,72
20220417,S08000026,Under 5,All,9,13.5
20220417,S08000026,5 - 14,All,11,15
20220417,S08000026,15 - 44,All,32,45.5
20220417,S08000026,45 - 64,All,30,34
20220417,S08000026,65 - 74,All,16,18
20220417,S08000026,75 - 84,All,20,18
20220417,S08000026,85 and over,All,5,4.5
20220417,S08000026,All ages,All,131,154
20220417,S08000026,All ages,Female,53,63.5
20220417,S08000026,All ages,Male,70,85
20220417,S08000028,Under 5,All,9,9.5
20220417,S08000028,15 - 44,All,29,38
20220417,S08000028,45 - 64,All,18,22
20220417,S08000028,65 - 74,All,14,16
20220417,S08000028,75 - 84,All,14,15.5
20220417,S08000028,All ages,All,94,131.5
20220417,S08000028,All ages,Female,38,56
20220417,S08000028,All ages,Male,53,64.5
20220417,S08000029,Under 5,All,95,100
20220417,S08000029,5 - 14,All,97,93.5
20220417,S08000029,15 - 44,All,497,463
20220417,S08000029,45 - 64,All,284,292
20220417,S08000029,65 - 74,All,113,125.5
20220417,S08000029,75 - 84,All,113,120.5
20220417,S08000029,85 and over,All,60,68
20220417,S08000029,All ages,All,1260,1274
20220417,S08000029,All ages,Female,619,622
20220417,S08000029,All ages,Male,640,640.5
20220417,S08000030,Under 5,All,107,113.5
20220417,S08000030,5 - 14,All,127,118.5
20220417,S08000030,15 - 44,All,618,569.5
20220417,S08000030,45 - 64,All,287,297
20220417,S08000030,65 - 74,All,128,125.5
20220417,S08000030,75 - 84,All,130,122
20220417,S08000030,85 and over,All,69,82.5
20220417,S08000030,All ages,All,1488,1428.5
20220417,S08000030,All ages,Female,687,709.5
20220417,S08000030,All ages,Male,779,719
20220417,S08000031,Under 5,All,757,779
20220417,S08000031,5 - 14,All,521,560
20220417,S08000031,15 - 44,All,2165,2485
20220417,S08000031,45 - 64,All,1196,1519.5
20220417,S08000031,65 - 74,All,500,566.5
20220417,S08000031,75 - 84,All,449,525
20220417,S08000031,85 and over,All,279,292
20220417,S08000031,All ages,All,5933,6736
20220417,S08000031,All ages,Female,2884,3258
20220417,S08000031,All ages,Male,2983,3469
20220417,S08000032,Under 5,All,242,205
20220417,S08000032,5 - 14,All,228,245
20220417,S08000032,15 - 44,All,1279,1389.5
20220417,S08000032,45 - 64,All,882,1025
20220417,S08000032,65 - 74,All,403,438.5
20220417,S08000032,75 - 84,All,378,380.5
20220417,S08000032,85 and over,All,186,169
20220417,S08000032,All ages,All,3625,3885
20220417,S08000032,All ages,Female,1840,1925
20220417,S08000032,All ages,Male,1758,1927.5
20220417,S92000003,Under 5,All,2380,2444.5
20220417,S92000003,5 - 14,All,2011,2212.5
20220417,S92000003,15 - 44,All,8325,9194.5
20220417,S92000003,45 - 64,All,4965,5761.5
20220417,S92000003,65 - 74,All,2290,2416
20220417,S92000003,75 - 84,All,2170,2214.5
20220417,S92000003,85 and over,All,1250,1216
20220417,S92000003,All ages,All,23924,25870.5
20220417,S92000003,All ages,Female,11529,12460.5
20220417,S92000003,All ages,Male,11862,12999
20220424,S08000015,Under 5,All,169,206.5
20220424,S08000015,5 - 14,All,245,280
20220424,S08000015,15 - 44,All,626,747.5
20220424,S08000015,45 - 64,All,377,506
20220424,S08000015,65 - 74,All,188,222.5
20220424,S08000015,75 - 84,All,197,198.5
20220424,S08000015,85 and over,All,84,85.5
20220424,S08000015,All ages,All,1891,2267.5
20220424,S08000015,All ages,Female,886,1063
20220424,S08000015,All ages,Male,1000,1183.5
20220424,S08000016,Under 5,All,32,26
20220424,S08000016,5 - 14,All,63,65
20220424,S08000016,15 - 44,All,165,194.5
20220424,S08000016,45 - 64,All,135,149.5
20220424,S08000016,65 - 74,All,84,81
20220424,S08000016,75 - 84,All,78,68
20220424,S08000016,85 and over,All,49,46.5
20220424,S08000016,All ages,All,624,652
20220424,S08000016,All ages,Female,270,322.5
20220424,S08000016,All ages,Male,336,308
20220424,S08000017,Under 5,All,65,83.5
20220424,S08000017,5 - 14,All,95,86
20220424,S08000017,15 - 44,All,300,290.5
20220424,S08000017,45 - 64,All,186,218.5
20220424,S08000017,65 - 74,All,109,97
20220424,S08000017,75 - 84,All,104,86.5
20220424,S08000017,85 and over,All,49,59
20220424,S08000017,All ages,All,928,934.5
20220424,S08000017,All ages,Female,442,439.5
20220424,S08000017,All ages,Male,466,481.5
20220424,S08000019,Under 5,All,101,93
20220424,S08000019,5 - 14,All,95,139.5
20220424,S08000019,15 - 44,All,422,467.5
20220424,S08000019,45 - 64,All,272,297.5
20220424,S08000019,65 - 74,All,122,118.5
20220424,S08000019,75 - 84,All,160,116
20220424,S08000019,85 and over,All,69,65
20220424,S08000019,All ages,All,1241,1317
20220424,S08000019,All ages,Female,620,611
20220424,S08000019,All ages,Male,621,686
20220424,S08000020,Under 5,All,179,172.5
20220424,S08000020,5 - 14,All,283,293.5
20220424,S08000020,15 - 44,All,675,760
20220424,S08000020,45 - 64,All,363,418.5
20220424,S08000020,65 - 74,All,187,171.5
20220424,S08000020,75 - 84,All,149,145.5
20220424,S08000020,85 and over,All,83,90
20220424,S08000020,All ages,All,1971,2109.5
20220424,S08000020,All ages,Female,916,932
20220424,S08000020,All ages,Male,1003,1119.5
20220424,S08000022,Under 5,All,78,64.5
20220424,S08000022,5 - 14,All,101,115.5
20220424,S08000022,15 - 44,All,409,423
20220424,S08000022,45 - 64,All,252,275.5
20220424,S08000022,65 - 74,All,123,136
20220424,S08000022,75 - 84,All,113,114.5
20220424,S08000022,85 and over,All,60,55.5
20220424,S08000022,All ages,All,1236,1290
20220424,S08000022,All ages,Female,550,527
20220424,S08000022,All ages,Male,586,657.5
20220424,S08000024,Under 5,All,592,599
20220424,S08000024,5 - 14,All,549,558
20220424,S08000024,15 - 44,All,1462,1502
20220424,S08000024,45 - 64,All,781,824
20220424,S08000024,65 - 74,All,312,341.5
20220424,S08000024,75 - 84,All,323,312
20220424,S08000024,85 and over,All,205,190
20220424,S08000024,All ages,All,4382,4523
20220424,S08000024,All ages,Female,2114,2150
20220424,S08000024,All ages,Male,2110,2176.5
20220424,S08000025,Under 5,All,8,7.5
20220424,S08000025,5 - 14,All,16,6.5
20220424,S08000025,15 - 44,All,38,45.5
20220424,S08000025,45 - 64,All,35,26
20220424,S08000025,65 - 74,All,17,10
20220424,S08000025,75 - 84,All,25,15.5
20220424,S08000025,85 and over,All,9,5
20220424,S08000025,All ages,All,153,124
20220424,S08000025,All ages,Female,71,55
20220424,S08000025,All ages,Male,77,61
20220424,S08000026,5 - 14,All,14,14
20220424,S08000026,15 - 44,All,44,40.5
20220424,S08000026,45 - 64,All,32,31.5
20220424,S08000026,65 - 74,All,14,15
20220424,S08000026,75 - 84,All,19,18.5
20220424,S08000026,85 and over,All,5,6.5
20220424,S08000026,All ages,All,138,141
20220424,S08000026,All ages,Female,55,57.5
20220424,S08000026,All ages,Male,77,79
20220424,S08000028,Under 5,All,6,9
20220424,S08000028,5 - 14,All,7,16.5
20220424,S08000028,15 - 44,All,29,40
20220424,S08000028,45 - 64,All,16,28
20220424,S08000028,65 - 74,All,7,18.5
20220424,S08000028,75 - 84,All,17,19
20220424,S08000028,85 and over,All,7,8
20220424,S08000028,All ages,All,98,143.5
20220424,S08000028,All ages,Female,46,68.5
20220424,S08000028,All ages,Male,43,70.5
20220424,S08000029,Under 5,All,110,99
20220424,S08000029,5 - 14,All,142,145.5
20220424,S08000029,15 - 44,All,450,493.5
20220424,S08000029,45 - 64,All,268,308.5
20220424,S08000029,65 - 74,All,131,142.5
20220424,S08000029,75 - 84,All,111,118
20220424,S08000029,85 and over,All,66,62.5
20220424,S08000029,All ages,All,1279,1384
20220424,S08000029,All ages,Female,642,668
20220424,S08000029,All ages,Male,636,701.5
20220424,S08000030,Under 5,All,136,100
20220424,S08000030,5 - 14,All,216,160
20220424,S08000030,15 - 44,All,682,598.5
20220424,S08000030,45 - 64,All,330,324.5
20220424,S08000030,65 - 74,All,139,132.5
20220424,S08000030,75 - 84,All,147,114
20220424,S08000030,85 and over,All,91,65
20220424,S08000030,All ages,All,1747,1510.5
20220424,S08000030,All ages,Female,863,706.5
20220424,S08000030,All ages,Male,878,788
20220424,S08000031,Under 5,All,816,859
20220424,S08000031,5 - 14,All,789,796
20220424,S08000031,15 - 44,All,2295,2649
20220424,S08000031,45 - 64,All,1276,1602.5
20220424,S08000031,65 - 74,All,560,588.5
20220424,S08000031,75 - 84,All,517,561.5
20220424,S08000031,85 and over,All,277,313.5
20220424,S08000031,All ages,All,6551,7429.5
20220424,S08000031,All ages,Female,3237,3585.5
20220424,S08000031,All ages,Male,3293,3784.5
20220424,S08000032,Under 5,All,230,221.5
20220424,S08000032,5 - 14,All,402,419.5
20220424,S08000032,15 - 44,All,1342,1569.5
20220424,S08000032,45 - 64,All,1047,1078
20220424,S08000032,65 - 74,All,416,443
20220424,S08000032,75 - 84,All,401,405.5
20220424,S08000032,85 and over,All,180,159.5
20220424,S08000032,All ages,All,4052,4335
20220424,S08000032,All ages,Female,2069,2129
